CCHBC Week,Calendar Week,Year,Lockdown,CPL Num,CPL,Customer Num,Customer,City,Address,PLZ ID,Region,Regularity,VMI,UC
05.2020,5,2020,0,120100,Rewe,1015998297,CROSS DOCKING LAGER OST,WIENER NEUDORF,2355,2355,Nahbereich,Regular,Yes,407
05.2020,5,2020,0,120100,Rewe,1043510273,ADEG LAGER 31000,ST.ANDRAE,9433,9400,Kaernten,Regular,Yes,627
05.2020,5,2020,0,120100,Rewe,978393178,BILLA AG,HALLEIN,5400,5400,SBG,Regular,Yes,6873
05.2020,5,2020,0,120100,Rewe,1093772917,REWE INTERN. LAGER & TRANSPORT GMBH,ST.VEIT,9300,9300,Kaernten,Regular,Yes,6388
05.2020,5,2020,0,120100,Rewe,1050580849,REWE INTERN. LAGER & TRANSPORT GMBH,ST. POELTEN,3100,3100,Nahbereich,Regular,Yes,3484
05.2020,5,2020,0,120100,Rewe,1068095739,ADEG OESTERREICH HANDELS AG,ST.ANDRAE/LAVANTTAL,9433,9400,Kaernten,Sporadic,Yes,460
05.2020,5,2020,0,120100,Rewe,992212877,REWE INTERN. LAGER & TRANSPORT GMBH,HALLEIN,5400,5400,SBG,Regular,Yes,2357
05.2020,5,2020,0,120100,Rewe,1184532200,REWE INTERN. LAGER & TRANSPORT GMBH,WR.NEUDORF.,2355,2355,Nahbereich,Regular,Yes,25242
05.2020,5,2020,0,120100,Rewe,1062411949,REWE INTERN. LAGER & TRANSPORT GMBH,STAMS,6422,6400,Tirol,Regular,Yes,2302
05.2020,5,2020,0,120100,Rewe,1019922069,REWE INTERN. LAGER & TRANSPORT GMBH,KALSDORF,8401,8400,Stmk,Regular,Yes,6101
05.2020,5,2020,0,120100,Rewe,1130612174,REWE INTERN. LAGER & TRANSPORT GMBH,ST.VEIT/GLAN,9300,9300,Kaernten,Regular,Yes,3225
05.2020,5,2020,0,120100,Rewe,1091566202,CROSS DOCKING LAGER OST,WIENER NEUDORF,2355,2355,Nahbereich,Regular,Yes,48
05.2020,5,2020,0,120100,Rewe,1202743398,REWE ZL BIEDERMANNSDORF,WR.NEUDORF,2355,2355,Nahbereich,Regular,Yes,2142
05.2020,5,2020,0,120100,Rewe,1025085593,REWE ZL OHLSDORF,OHLSDORF,4694,4600,OOE,Regular,Yes,8397
05.2020,5,2020,0,120100,Rewe,970981902,REWE ZL OHLSDORF,OHLSDORF,4662,4600,OOE,Regular,Yes,4628
05.2020,5,2020,0,120100,Rewe,1132286634,REWE ZL BIEDERMANNSDORF,WR.NEUDORF,2355,2355,Nahbereich,Sporadic,Yes,1534
05.2020,5,2020,0,120100,Rewe,1190686393,REWE ZENTRALES LANGSAMDREHERLAGER,WR.NEUDORF,2355,2355,Nahbereich,Sporadic,Yes,674
05.2020,5,2020,0,120100,Rewe,1013493290,REWE ZENTRALES LANGSAMDREHERLAGER,WR. NEUDORF,2355,2355,Nahbereich,Sporadic,Yes,355
05.2020,5,2020,0,120101,Spar,1058485859,SPAR OESTERR. WARENHANDELS AG,ST.POELTEN,3100,3100,Nahbereich,Regular,Yes,27355
05.2020,5,2020,0,120101,Spar,1034903428,SPAR OESTERR. WARENHANDELS AG,DORNBIRN,6850,6800,VBG,Regular,Yes,11922
05.2020,5,2020,0,120101,Spar,1084848923,SPAR OESTERR. WARENHANDELS AG,GRAZ,8055,8000,Stmk,Regular,Yes,10772
05.2020,5,2020,0,120101,Spar,1176416768,SPAR OESTERR. WARENHANDELS AG,MARIA SAAL,9063,9000,Kaernten,Regular,Yes,3158
05.2020,5,2020,0,120101,Spar,1146654439,SPAR OEST.WARENH.AG ZENTRALE,MARCHTRENK,4614,4600,OOE,Regular,Yes,30585
05.2020,5,2020,0,120101,Spar,1030188858,SPAR OESTERR. WARENHANDELS AG,WOERGL,6300,6300,Tirol,Regular,Yes,24385
05.2020,5,2020,0,120101,Spar,986381036,SPAR OESTERR. WARENHANDELS AG,MARCHTRENK,4614,4600,OOE,Sporadic,Yes,4307
05.2020,5,2020,0,120101,Spar,1027048562,SPAR OESTERR. WARENHANDELS AG,WOERGL,6300,6300,Tirol,Sporadic,Yes,5565
05.2020,5,2020,0,120101,Spar,1164300932,SPAR OESTERR. WARENHANDELS AG,MARIA SAAL,9063,9000,Kaernten,Sporadic,Yes,4325
05.2020,5,2020,0,120101,Spar,1018206018,SPAR OESTERR. WARENHANDELS AG,ST.POELTEN-SPRATZERN,3106,3100,Nahbereich,Sporadic,Yes,7427
05.2020,5,2020,0,120101,Spar,1031014779,SPAR OESTERR. WARENHANDELS AG,GRAZ,8055,8000,Stmk,Sporadic,Yes,6973
05.2020,5,2020,0,120101,Spar,1121734034,SPAR OESTERR. WARENHANDELS AG,DORNBIRN,6850,6800,VBG,Sporadic,Yes,4616
05.2020,5,2020,0,120101,Spar,1011645044,SPAR OESTERR. WARENHANDELS AG,ST.POELTEN,3100,3100,Nahbereich,Sporadic,Yes,1466
05.2020,5,2020,0,120101,Spar,1007983337,SPAR OESTERR. WARENHANDELS AG,DORNBIRN,6850,6800,VBG,Sporadic,Yes,341
05.2020,5,2020,0,120101,Spar,1133071959,SPAR OESTERR. WARENHANDELS AG,GRAZ,8055,8000,Stmk,Sporadic,Yes,1109
05.2020,5,2020,0,120101,Spar,975034981,SPAR OESTERR. WARENHANDELS AG,MARCHTRENK,4614,4600,OOE,Sporadic,Yes,819
05.2020,5,2020,0,120101,Spar,1025403654,SPAR ZENTRALE WOERGL,WOERGL,6300,6300,Tirol,Sporadic,Yes,703
05.2020,5,2020,0,120101,Spar,1016481144,SPAR OESTERR. WARENHANDELS AG,EBERGASSING,2435,2400,Nahbereich,Regular,Yes,17715
05.2020,5,2020,0,120101,Spar,1107464574,SPAR OESTERR. WARENHANDELS AG,EBERGASSING,2435,2400,Nahbereich,Sporadic,Yes,825
05.2020,5,2020,0,120101,Spar,1064121786,SPAR OESTERR. WARENHANDELS AG,EBERGASSING,2435,2400,Nahbereich,Sporadic,Yes,3364
05.2020,5,2020,0,120102,AFS,1048469074,RWA AG KOMMISSIONSLAGER TRAUN,TRAUN,4050,4000,OOE,Sporadic,No,3059
05.2020,5,2020,0,120103,Metro,1189691573,METRO CASH&CARRY OESTERREICH GMBH,WIEN,1110,1000,Nahbereich,Regular,No,4047
05.2020,5,2020,0,120103,Metro,1017492345,METRO CASH&CARRY OESTERREICH GMBH,LANGENZERSDORF,2103,2100,Nahbereich,Regular,No,3883
05.2020,5,2020,0,120103,Metro,1034267394,METRO CASH&CARRY OESTERREICH GMBH,WIENER NEUSTADT,2700,2700,Nahbereich,Regular,No,2122
05.2020,5,2020,0,120103,Metro,1092638680,METRO CASH&CARRY OESTERREICH GMBH,VOESENDORF,2331,2300,Nahbereich,Regular,No,5360
05.2020,5,2020,0,120103,Metro,1167342737,METRO CASH&CARRY OESTERREICH GMBH,DORNBIRN,6850,6800,VBG,Regular,No,5494
05.2020,5,2020,0,120103,Metro,1086388979,METRO CASH&CARRY OESTERREICH GMBH,GRAZ,8054,8000,Stmk,Regular,No,2964
05.2020,5,2020,0,120103,Metro,1135080895,METRO CASH&CARRY OESTERREICH GMBH,KLAGENFURT,9020,9000,Kaernten,Regular,No,491
05.2020,5,2020,0,120103,Metro,1084423474,METRO CASH&CARRY OESTERREICH GMBH,WALS - SIEZENHEIM,5071,5000,SBG,Regular,No,779
05.2020,5,2020,0,120103,Metro,1096444179,METRO CASH&CARRY OESTERREICH GMBH,WELS,4600,4600,OOE,Regular,No,2307
05.2020,5,2020,0,120103,Metro,1046867678,METRO CASH&CARRY OESTERREICH GMBH,LINZ,4030,4000,OOE,Regular,No,5003
05.2020,5,2020,0,120103,Metro,985059741,METRO CASH&CARRY OESTERREICH GMBH,RUM,6063,6000,Tirol,Regular,No,1770
05.2020,5,2020,0,120103,Metro,1085743381,METRO CASH&CARRY OESTERREICH GMBH,ST. POELTEN,3100,3100,Nahbereich,Regular,No,1247
05.2020,5,2020,0,120105,MPreis,1020238068,MPREIS WARENVERTRIEBS GMBH,VOELS,6176,6100,Tirol,Sporadic,No,9965
05.2020,5,2020,0,120105,MPreis,1161226498,MPREIS WARENVERTRIEBS GMBH,VOELS,6176,6100,Tirol,Sporadic,No,0
05.2020,5,2020,0,120105,MPreis,1094450568,MPREIS WARENVERTRIEBS GMBH,VOELS,6176,6100,Tirol,Regular,No,22553
05.2020,5,2020,0,120105,MPreis,1097710492,MPREIS WARENVERTRIEBS GMBH,VOELS,6176,6100,Tirol,Regular,No,8903
05.2020,5,2020,0,120106,C&C Others,1152073856,KASTNER ABHOLMARKT U. GASTROD. GMBH,EISENSTADT,7000,7000,Nahbereich,Sporadic,No,1934
05.2020,5,2020,0,120106,C&C Others,1146944453,KASTNER ABHOLMARKT U. GASTROD. GMBH,AMSTETTEN,3300,3300,Nahbereich,Sporadic,No,488
05.2020,5,2020,0,120106,C&C Others,1067497323,KASTNER- GEKO GROSSHANDELSGESMBH,WIEN,1230,1230,Nahbereich,Sporadic,No,1967
05.2020,5,2020,0,120106,C&C Others,1168693889,KASTNER ABHOLMARKT U. GASTROD. GMBH,WIEN,1210,1000,Nahbereich,Sporadic,No,1176
05.2020,5,2020,0,120106,C&C Others,978144975,C&C BERGER & WEDL GMBH,WIEN,1140,1000,Nahbereich,Sporadic,No,187
05.2020,5,2020,0,120106,C&C Others,1014704585,C&C BERGER & WEDL GMBH,WIEN,1140,1000,Nahbereich,Sporadic,No,687
05.2020,5,2020,0,120106,C&C Others,998780395,LANDMARKT KG,LIEZEN,8940,8900,Stmk,Sporadic,No,878
05.2020,5,2020,0,120106,C&C Others,1147729592,WEDL & DICK GMBH,VILLACH,9500,9500,Kaernten,Sporadic,No,1291
05.2020,5,2020,0,120106,C&C Others,1137169780,WEDL HANDELS GMBH,RIED/I.,4910,4900,OOE,Sporadic,No,963
05.2020,5,2020,0,120106,C&C Others,1157597003,WEDL HANDELS GMBH,ST.JOHANN/PONGAU,5600,5600,SBG,Sporadic,No,992
05.2020,5,2020,0,120106,C&C Others,1128386824,WEDL HANDELS GMBH,VOECKLABRUCK,4840,4800,OOE,Sporadic,No,318
05.2020,5,2020,0,120106,C&C Others,969102137,KASTNER HANDELSGESMBH,JENNERSDORF,8380,8300,Stmk,Regular,No,1037
05.2020,5,2020,0,120106,C&C Others,1119226408,KASTNER GROSSHANDELS GMBH,ZWETTL,3910,3900,Nahbereich,Regular,No,1234
05.2020,5,2020,0,120106,C&C Others,980082306,WEDL & DICK GMBH,MILS,6060,6000,Tirol,Sporadic,No,1292
05.2020,5,2020,0,120106,C&C Others,1079981740,WEDL & DICK GMBH,INNSBRUCK,6020,6000,Tirol,Sporadic,No,1052
05.2020,5,2020,0,120106,C&C Others,1013880307,SINNESBERGER GMBH,KIRCHDORF,6382,6300,Tirol,Sporadic,No,730
05.2020,5,2020,0,120106,C&C Others,999551221,INTEREX HANDELS GMBH,BUCH/HARTBERG,8274,8200,Stmk,Sporadic,No,393
05.2020,5,2020,0,120108,UNIGRUPPE,1068573307,UNILOGISTIK ZENTRALLAGER SUED,SEIERSBERG,8055,8000,Stmk,Regular,No,1609
05.2020,5,2020,0,120108,UNIGRUPPE,1155930924,UNILOGISTIK ZENTRALLAGER NORD,TRAUN,4050,4000,OOE,Regular,No,6472
05.2020,5,2020,0,120111,KHG,1100928279,BRAUNEGGER KG,KALTENBACH,6272,6200,Tirol,Sporadic,No,1477
05.2020,5,2020,0,120111,KHG,971590548,FERDINAND GRUENER & CO KG,ZAMS,6511,6500,Tirol,Sporadic,No,477
05.2020,5,2020,0,120113,KA Grocery Others,1109762075,LICHTENEGGER KURT GMBH,GARS AM KAMP,3571,3500,Nahbereich,Sporadic,No,7018
05.2020,5,2020,0,120113,KA Grocery Others,1027927999,JULIUS KIENNAST LM GH GMBH,GARS AM KAMP,3571,3500,Nahbereich,Regular,No,3484
05.2020,5,2020,0,120114,Penny,1080460454,PENNY GMBH,KALSDORF,8401,8400,Stmk,Regular,Yes,1658
05.2020,5,2020,0,120114,Penny,1070149172,PENNY GMBH,WIENER NEUDORF,2355,2355,Nahbereich,Regular,Yes,22440
05.2020,5,2020,0,120114,Penny,976462882,PENNY GMBH,HALLEIN,5400,5400,SBG,Regular,Yes,1330
05.2020,5,2020,0,120114,Penny,1043238248,PENNY GMBH,ST.VEIT,9300,9300,Kaernten,Sporadic,Yes,973
05.2020,5,2020,0,120114,Penny,1193055619,PENNY GMBH,ANSFELDEN,4052,4000,OOE,Regular,Yes,2580
05.2020,5,2020,0,120115,AGM,1043341042,AGM 10102,WIEN,1210,1000,Nahbereich,Sporadic,No,1971
05.2020,5,2020,0,120115,AGM,1118823185,AGM 12102,BLUDENZ,6700,6700,VBG,Sporadic,No,1104
05.2020,5,2020,0,120115,AGM,1165990700,AGM 10104,NEUSIEDL AM SEE,7100,7100,Nahbereich,Sporadic,No,345
05.2020,5,2020,0,120115,AGM,1028955202,AGM - RQ,WIEN,1210,1000,Nahbereich,Sporadic,No,390
05.2020,5,2020,0,120115,AGM,1127576563,AGM - RQ,NEUSIEDL/SEE,7100,7100,Nahbereich,Sporadic,No,242
05.2020,5,2020,0,120115,AGM,997862476,AGM 19104,HARTBERG,8230,8200,Stmk,Sporadic,No,469
05.2020,5,2020,0,120115,AGM,1057726687,AGM 19105,GRAZ,8020,8000,Stmk,Regular,No,263
05.2020,5,2020,0,120115,AGM,1191507117,AGM 25103,KLAGENFURT,9020,9000,Kaernten,Sporadic,No,354
05.2020,5,2020,0,120115,AGM,1023802916,AGM 32102,ALTENMARKT,5541,5500,SBG,Sporadic,No,176
05.2020,5,2020,0,120115,AGM,1120689407,AGM 24101,BERGHEIM,5101,5100,SBG,Regular,No,266
05.2020,5,2020,0,120115,AGM,1063360660,AGM 32101,MAISHOFEN,5751,5700,SBG,Sporadic,No,1145
05.2020,5,2020,0,120115,AGM,1086145981,AGM - RQ,GRAZ,8020,8000,Stmk,Regular,No,309
05.2020,5,2020,0,120115,AGM,983126977,AGM - RQ,HARTBERG,8230,8200,Stmk,Sporadic,No,110
05.2020,5,2020,0,120115,AGM,1147801782,AGM - RQ,KLAGENFURT,9020,9000,Kaernten,Sporadic,No,460
05.2020,5,2020,0,120115,AGM,1166197891,AGM - RQ,BERGHEIM,5101,5100,SBG,Regular,No,723
05.2020,5,2020,0,120115,AGM,1187227133,AGM - RQ,ALTENMARKT,5541,5500,SBG,Sporadic,No,328
05.2020,5,2020,0,120115,AGM,1164680730,AGM 12101,LAUTERACH,6923,6900,VBG,Sporadic,No,234
05.2020,5,2020,0,120115,AGM,1182519059,AGM 12103,HOHENEMS,6845,6800,VBG,Sporadic,No,589
05.2020,5,2020,0,120115,AGM,1145533302,AGM - RQ,HOHENEMS,6845,6800,VBG,Sporadic,No,172
05.2020,5,2020,0,120115,AGM,1138482502,AGM - RQ,BLUDENZ,6700,6700,VBG,Sporadic,No,115
05.2020,5,2020,0,120115,AGM,1060704086,AGM - RQ,LAUTERACH,6923,6900,VBG,Sporadic,No,62
05.2020,5,2020,0,120115,AGM,966621661,AGM,HALL,6060,6000,Tirol,Sporadic,No,461
05.2020,5,2020,0,120115,AGM,986317404,AGM - RQ,HALL,6060,6000,Tirol,Sporadic,No,174
05.2020,5,2020,0,120115,AGM,1068182584,AGM,WR.NEUSTADT,2700,2700,Nahbereich,Regular,No,449
05.2020,5,2020,0,120115,AGM,1198859648,AGM,WR.NEUSTADT,2700,2700,Nahbereich,Regular,No,409
05.2020,5,2020,0,120115,AGM,1049214320,AGM,ST.GEORGEN,3151,3100,Nahbereich,Regular,No,1322
05.2020,5,2020,0,120115,AGM,1121405989,AGM,ST.GEORGEN,3151,3100,Nahbereich,Regular,No,47
05.2020,5,2020,0,120116,TRANSGOURMET,1131629282,TRANSGOURMET OESTERR.GMBH BRUNN,BRUNN AM GEBIRGE,2345,2300,Nahbereich,Regular,No,6501
05.2020,5,2020,0,120116,TRANSGOURMET,960944984,TRANSGOURMET OESTERR.GMBH WIEN NORD,WIEN,1220,1000,Nahbereich,Regular,No,1958
05.2020,5,2020,0,120116,TRANSGOURMET,1048573023,TRANSGOURMET OESTERR.GMBH GRAZ,GRAZ-SEIERSBERG,8055,8000,Stmk,Regular,No,4496
05.2020,5,2020,0,120116,TRANSGOURMET,1006834418,TRANSGOURMET OESTERR.GMBH SALZBURG,WALS,5071,5000,SBG,Regular,No,7073
05.2020,5,2020,0,120116,TRANSGOURMET,1118187515,TRANSGOURMET OESTERR.GMBH WELS,WELS,4600,4600,OOE,Regular,No,1286
05.2020,5,2020,0,120116,TRANSGOURMET,1096024863,TRANSGOURMET OESTERR.GMBH TRAUN,TRAUN,4050,4000,OOE,Regular,No,2981
05.2020,5,2020,0,120116,TRANSGOURMET,1093452304,TRANSGOURMET OESTERR.GMBH VILLACH,VILLACH,9500,9500,Kaernten,Sporadic,No,1126
05.2020,5,2020,0,120116,TRANSGOURMET,975987738,TRINKWERK+LOGISTIKZENTRUM WOLFAU,WOLFAU,7412,7400,Stmk,Regular,No,3954
05.2020,5,2020,0,120201,Mueller,1057475247,MUELLER GROSSHANDELS  LTD & CO KG,ULM-JUNGINGEN,89081,8900,Stmk,Regular,No,6394
05.2020,5,2020,0,120300,Lidl,1069179207,LIDL OESTERREICH GMBH,LAAKIRCHEN,4663,4600,OOE,Regular,No,6008
05.2020,5,2020,0,120300,Lidl,1150322558,LIDL OESTERREICH GMBH,MUELLENDORF,7052,7000,Nahbereich,Sporadic,No,9369
05.2020,5,2020,0,120300,Lidl,968366240,LIDL OESTERREICH GMBH,WUNDSCHUH,8142,8100,Stmk,Regular,No,2924
05.2020,5,2020,0,120301,Hofer,1011574464,HOFER KG,SATTLEDT,4642,4600,OOE,Regular,No,11773
05.2020,5,2020,0,120301,Hofer,1083139553,HOFER KG,HAUSMANNSTAETTEN,8071,8000,Stmk,Regular,No,6433
05.2020,5,2020,0,120301,Hofer,1144468386,HOFER KG,RIETZ,6421,6400,Tirol,Regular,No,20060
05.2020,5,2020,0,120301,Hofer,1015205345,HOFER KG,TRUMAU,2521,2500,Nahbereich,Regular,No,17160
05.2020,5,2020,0,120301,Hofer,1073938784,HOFER KG,STOCKERAU,2000,2000,Nahbereich,Regular,No,10153
05.2020,5,2020,0,120301,Hofer,1199673957,HOFER KG,LOOSDORF,3382,3300,Nahbereich,Sporadic,No,6295
05.2020,5,2020,0,120401,Vend. operator KA,1044069595,SELECTA BETRIEBSVERPFL. GMBH,WIENER NEUDORF,2355,2355,Nahbereich,Sporadic,No,3037
05.2020,5,2020,0,120401,Vend. operator KA,1118166897,CAFE+CO OESTERREICH GMBH,LINZ,4030,4000,OOE,Sporadic,No,1340
05.2020,5,2020,0,120500,KA IC - At Work,963290288,NOE LGA LK WIENER NEUSTADT,WIENER NEUSTADT,2700,2700,Nahbereich,Sporadic,No,980
05.2020,5,2020,0,120502,KA IC - Other,996175586,TOBACCOLAND HANDELS GMBH & CO KG,WIEN,1160,1000,Nahbereich,Sporadic,No,2551
05.2020,5,2020,0,120600,KA McDonalds,1113133674,HAVI LOGISTICS GMBH,KORNEUBURG,2100,2100,Nahbereich,Regular,No,55887
05.2020,5,2020,0,120600,KA McDonalds,1022322236,HAVI LOGISTICS GMBH,KORNEUBURG,2100,2100,Nahbereich,Regular,No,6720
05.2020,5,2020,0,121100,Lekkerland,1005312722,LEKKERLAND HANDELS & DIENSTL. GMBH,TERNITZ,2630,2600,Nahbereich,Regular,No,13111
05.2020,5,2020,0,121101,Brau Union,1181695952,BRAU UNION OESTERREICH AG,STEYR,4400,4400,OOE,Sporadic,No,2007
05.2020,5,2020,0,121101,Brau Union,1067163982,SCHLADMINGER BRAU GMBH,SCHLADMING,8970,8900,Stmk,Sporadic,No,2850
05.2020,5,2020,0,121101,Brau Union,1158683461,BRAU UNION OESTERREICH AG,LEOBEN/GOESS,8700,8700,Stmk,Sporadic,No,1694
05.2020,5,2020,0,121101,Brau Union,1165055324,BRAU UNION OESTERREICH AG,GRAZ,8055,8000,Stmk,Sporadic,No,8639
05.2020,5,2020,0,121101,Brau Union,1084806324,BRAU UNION OESTERREICH AG,KLAGENFURT,9020,9000,Kaernten,Sporadic,No,2163
05.2020,5,2020,0,121101,Brau Union,1035712497,BRAU UNION OESTERREICH AG (KALTEN),HALLEIN,5400,5400,SBG,Sporadic,No,5860
05.2020,5,2020,0,121101,Brau Union,1022518241,BRAU UNION OESTERREICH AG,SAALFELDEN,5760,5700,SBG,Sporadic,No,2328
05.2020,5,2020,0,121101,Brau Union,1048583238,BRAU UNION OESTERREICH AG,ZIPF,4871,4800,OOE,Regular,No,7978
05.2020,5,2020,0,121101,Brau Union,1072394406,BRAU UNION OESTERREICH AG,WELS,4600,4600,OOE,Regular,No,3567
05.2020,5,2020,0,121101,Brau Union,1174756046,BRAU UNION OESTERREICH AG,RUM,6063,6000,Tirol,Sporadic,No,3590
05.2020,5,2020,0,121101,Brau Union,1005128408,WOLFGANG HAFELE GETRAENKE HDL GMBH,RIED,6531,6500,Tirol,Sporadic,No,2076
05.2020,5,2020,0,121101,Brau Union,1190538766,BRAU UNION OESTERREICH AG (SCHWEC),SCHWECHAT,2320,2300,Nahbereich,Regular,No,24569
05.2020,5,2020,0,121101,Brau Union,1173660945,BRAU UNION OESTERREICH AG (WR:NEU),WIENER NEUSTADT,2700,2700,Nahbereich,Sporadic,No,2096
05.2020,5,2020,0,121101,Brau Union,1030145693,BRAU UNION OESTERREICH AG (WIESELB),WIESELBURG,3250,3200,Nahbereich,Regular,No,7810
05.2020,5,2020,0,121101,Brau Union,1113496932,BRAU UNION OESTERREICH AG (ST.POE),ST.POELTEN-SPRATZERN,3106,3100,Nahbereich,Sporadic,No,2521
05.2020,5,2020,0,121101,Brau Union,1032807802,BRAU UNION OESTERREICH AG (SEYRIN),SEYRING,2201,2200,Nahbereich,Regular,No,5330
05.2020,5,2020,0,121101,Brau Union,1017957847,BRAU UNION OESTERREICH AG (LINZ),LINZ,4020,4000,OOE,Regular,No,5720
05.2020,5,2020,0,121101,Brau Union,1017868765,BRAU UNION OESTERREICH AG,VILLACH,9500,9500,Kaernten,Regular,No,2645
05.2020,5,2020,0,121102,GSG,1047498586,STIEGL GETR. & SERVICE GMBH & CO KG,WIEN,1100,1000,Nahbereich,Sporadic,No,2942
05.2020,5,2020,0,121102,GSG,1034651403,STIEGL GETR. & SERVICE GMBH & CO KG,INZING,6401,6400,Tirol,Sporadic,No,4898
05.2020,5,2020,0,121102,GSG,1175928494,STIEGL GETR. & SERVICE GMBH & CO KG,WOERGL,6300,6300,Tirol,Sporadic,No,2687
05.2020,5,2020,0,121102,GSG,1092341200,STIEGL GETR. & SERVICE GMBH & CO KG,ASTEN,4481,4400,OOE,Regular,No,14768
05.2020,5,2020,0,121102,GSG,1086253550,STIEGL GETR. & SERVICE GMBH & CO KG,SALZBURG,5017,5000,SBG,Sporadic,No,7301
05.2020,5,2020,0,121102,GSG,1163113822,STIEGL GETR. & SERVICE GMBH & CO KG,BRUCK/GLOCKNERSTR.,5671,5600,SBG,Sporadic,No,2148
05.2020,5,2020,0,121102,GSG,986578697,STIEGL GETR. & SERVICE GMBH & CO KG,FLACHAU,5542,5500,SBG,Sporadic,No,1529
05.2020,5,2020,0,121103,Morandell,1024537693,MORANDELL INTERNATIONAL GMBH,RANNERSDORF,2324,2300,Nahbereich,Sporadic,No,2294
05.2020,5,2020,0,121103,Morandell,984314472,MORANDELL INTERNATIONAL GMBH,WOERGL,6300,6300,Tirol,Regular,No,4628
05.2020,5,2020,0,121104,Wholesale Others,1163950146,BRAUEREI EGG_SIMMA_KOHLER GMBH&COKG,EGG,6863,6800,VBG,Sporadic,No,767
05.2020,5,2020,0,121104,Wholesale Others,1104261413,FOHRENBURG S´FAESCHT GMBH,BLUDENZ,6700,6700,VBG,Sporadic,No,1259
05.2020,5,2020,0,121104,Wholesale Others,1007232986,BRAUEREI FRASTANZ EGEN,FRASTANZ,6820,6800,VBG,Sporadic,No,1122
05.2020,5,2020,0,121104,Wholesale Others,1175213412,HUBERTUSBRAEU KUEHTREIBER GMBH & CO,LAA AN DER THAYA,2136,2100,Nahbereich,Sporadic,No,1067
05.2020,5,2020,0,121104,Wholesale Others,1148877439,GRATZL GETRAENKE GMBH,TULBING,3434,3400,Nahbereich,Sporadic,No,1741
05.2020,5,2020,0,121104,Wholesale Others,1034670875,GETRAENKE HURTER GMBH,POYSDORF,2170,2100,Nahbereich,Sporadic,No,831
05.2020,5,2020,0,121104,Wholesale Others,1148648652,RUDOLF AMMERSIN GMBH,BRUNN AM GEBIRGE,2345,2300,Nahbereich,Regular,No,2039
05.2020,5,2020,0,121104,Wholesale Others,1136214131,DUERNBECK ANITA,KIRCHFIDISCH,7512,7500,Stmk,Sporadic,No,1050
05.2020,5,2020,0,121104,Wholesale Others,1081684888,GETRAENKE WAGNER HANDELS GMBH,GROEBMING,8962,8900,Stmk,Sporadic,No,2495
05.2020,5,2020,0,121104,Wholesale Others,1192265613,GETRAENKE WAGNER HANDELS GMBH,LAAKIRCHEN,4664,4600,OOE,Regular,No,2543
05.2020,5,2020,0,121104,Wholesale Others,1006614081,BRAUEREI MURAU EGEN,ZELTWEG,8740,8700,Stmk,Sporadic,No,1487
05.2020,5,2020,0,121104,Wholesale Others,1034734722,RADSTAEDTER GETRAENKEVERT.GMBH,RADSTADT,5550,5500,SBG,Sporadic,No,567
05.2020,5,2020,0,121104,Wholesale Others,1183115562,SCHWARZ K. ZW.GETR.VERTR.GMBH,ZWETTL,3910,3900,Nahbereich,Sporadic,No,1489
05.2020,5,2020,0,121104,Wholesale Others,1166795311,BRAUEREI SCHLOSS EGGENBERG,VORCHDORF,4655,4600,OOE,Sporadic,No,1611
05.2020,5,2020,0,121104,Wholesale Others,991895267,BRAUCOMMUNE FREISTADT,FREISTADT,4240,4200,OOE,Sporadic,No,794
05.2020,5,2020,0,121104,Wholesale Others,994088764,BRAUEREI RIED GETRAENKE GMBH,RIED/INNKREIS,4910,4900,OOE,Sporadic,No,1782
05.2020,5,2020,0,121104,Wholesale Others,998719584,EDER GETRAENKE GMBH,MAYRHOFEN,6290,6200,Tirol,Sporadic,No,1005
05.2020,5,2020,0,121104,Wholesale Others,1119093063,FAMILIENBRAUEREI HUBER GMBH & CO KG,ST.JOHANN,6380,6300,Tirol,Sporadic,No,408
05.2020,5,2020,0,121104,Wholesale Others,1082334151,E.WILLE GETR.GROSSHHANDEL,GRINS,6500,6500,Tirol,Regular,No,6852
05.2020,5,2020,0,121104,Wholesale Others,1048713451,BRAUEREI JOS. BAUMGARTNER GMBH,SCHAERDING AM INN,4780,4700,OOE,Sporadic,No,1289
05.2020,5,2020,0,121104,Wholesale Others,1108017699,BIERBRAUEREI SCHREMS GMBH,SCHREMS,3943,3900,Nahbereich,Sporadic,No,1850
05.2020,5,2020,0,121104,Wholesale Others,978377681,BRAUEREI GRIESKIRCHEN GMBH,GRIESKIRCHEN,4710,4700,OOE,Sporadic,No,1990
05.2020,5,2020,0,121104,Wholesale Others,1117761780,DEL FABRO KOLARIK GMBH,WIEN,1110,1000,Nahbereich,Sporadic,No,1134
05.2020,5,2020,0,121104,Wholesale Others,974442586,PRIVATBRAUEREI GOLS GMBH,GOLS,7122,7100,Nahbereich,Sporadic,No,1773
05.2020,5,2020,0,121104,Wholesale Others,1044311843,DEL FABRO KOLARIK GMBH,WIEN,1110,1000,Nahbereich,Sporadic,No,1155
05.2020,5,2020,0,121104,Wholesale Others,1084338849,ARLBERG GETRAENKE GMBH & COKG,BLUDENZ,6700,6700,VBG,Sporadic,No,1817
05.2020,5,2020,0,121105,ETHNO Verleger,1198930433,SABEX HANDELS GMBH,WIEN,1230,1230,Nahbereich,Regular,No,1039
